Nama,User,Isi,Rating,Label
 Taman Kupu-kupu Gita Persada ,olin27,Di taman ini tersedia berbagai macam kupu-kupu yang mungkin belum pernah kita lihat. Dengan nuansa taman yang indah dan menarik membuat anak-anak saya tidak mau pulang . ,5,Positif
 Taman Kupu-kupu Gita Persada ,Palangkaraya,"Sudah lama mendengar dan mendapat info tentang taman kupu-kupu Gita Persada, begitu ada kesempatan ke Bandar Lampung untuk acara keluarga, kami ajak keluarga besar untuk berkunjung ke sana selesai acara keluarga. Pertama datang disambut oleh DR.Herawati, Doktor Biologi ahli kupu-kupu pertama di Indonesia, yang penggagas taman kupu-kupu ini. Disambut di bangunan etnik dari kayu yang unik berfungsi juga sebagai museum kupu-kupu. Setelah sedikit penjelasan dari sang penggagas beserta putrinya yang juga lulusan jurusan Biologi ITB seperti ibunya, kami diantar ke tempat penangkaran kupu-kupu. Di perjalanan terlihat kiri kanan tersedia rumah pohon, jembatan gantung dan berbagai jenis tanaman buah dan bunga yang menarik kupu-kupu. Kebetulan karena saat itu sudah sore, tidak terlalu banyak kupu-kupu yang beterbangan, kebanyakan hinggap di tanaman perdu. Tetapi yang terlihat pun cukup indah dipandang : ada yang berwarna kuning terang, hitam bercampur kuning, bahkan ada yang bermotif dan warna seperti batik sogan. Yang mengagumkan, DR.Herawati yang adalah dosen Biologi di UNILA, bersama suami dan anak-mantu tidak semata-mata memberi kuliah teori, tetapi juga mewujudkan teori yang dikuasainya secara nyata, bahkan merubah tanah kritis yang gersang menjadi lahan asri dan menarik bagi kupu-kupu. Gita Persada merupakan obyek wisata edukasi yang sangat berguna dan enak dilihat.",4,Positif
 Taman Kupu-kupu Gita Persada ,Zainal2014,"Taman kupu-kupu ini sejatinya berlokasi di lahan hutan lindung milik pemerintah. Hanya saja, pengelolanya mendapat hak pengelolaan untuk menjadi taman kupu-kupu. Berlokasi diatas perbukitan, taman kupu-puku ini merupakan tempat yang nyaman untuk dikunjungi. Hanya saja karena fasilitas dan personilnya kurang, sehingga taman kupu-kupu ini terkesan kurang terawar. Jenis kupu-kupu juga cukup variatif namun tidak dilengkapi dengan fasilitas pengawetan dsb sehingga terkesan masih sederhana.",3,Positif
 Taman Kupu-kupu Gita Persada ,BenyaminLakitan,"Buat saya ini taman yang sangat menarik, karena saya senang motret serangga. Kupu-kupu merupakan serangga yang paling indah di muka bumi, setujukan? Disini banyak jenis kupu-kupu yang dapat dijumpai dengan mudah. Kondisi lahan taman ini dibiarkan cukup alami. Di antara vegetasi alami, ditanami dengan jenis tumbuhan yang disukai oleh kupu-kupu. Hal ini yang menyebabkan kupu-kupu betah untuk berada dalam taman ini. Sebagian besar lahan taman ini bersifat terbuka.Jika beruntung, anda mungkin mendapat kesempatan untuk melepas kupu-kupu muda yang baru keluar dari kepompongnya ke alam bebas.Hanya saja jika berkunjung kesini dan anda tidak tahan gigitan nyamuk, maka sebaiknya anda pake lotion pengusir nyamuk.",4,Positif
 Pulau Sebesi ,NekaTrip,"Pulau Sebesi dapat ditempuh dengan perjalanan kira-kira 2 jam dari Dermaga Canti. Pulau ini biasa dijadikan tempat singgah untuk istirahat bagi wisatawan yang ingin menyaksikan indahnya Pulau Sebuku, Pulau Umang � Umang dan Gunung Anak Krakatau. Di Pulau ini, terdapat beberapa homestay milik Pemda Lampung Selatan, kurang lebih sekitar 7-10 homestay. Satu homestay dapat dihuni hingga 15 orang. Infrastruktur di tempat ini belum sempurna. Listrik hanya menyala dari pulul 6 sore hingga jam 12 malam. Namun, pulau ini memiliki keindahan yang luar biasa. Pasir pantainya yang putih bersih pasti membuat wisatawan betah berada di sana. ",4,Positif
 Pulau Sebesi ,away_mak,"Saat kami mengunjungi Krakatau, kami menginap di rumah penduduk (homestay) di Pulau Sebesi. Pulau ini merupakan salah satu pulau di Lampung Selatan yang dihuni oleh penduduk. Alasan pulau ini dipilih sebagai tempat singgah karena jaraknya lumayan dekat ke Gunung Krakatau (kurang lebih 2 jam perjalanan). Objek Wisata di Pulau Sebesi adalah Hiking ke atas Gunung Pulau Sebesi (kurang lebih 4 jam - perjalanan naik dan turun). Di atas Gunung terdapat Curug atau Air Terjun. Objek Wisata lainnya dari pulau ini adalah Pantai. Suhu udara disana saat siang hari sangat terik, kurang lebih 29-33 derajat celcius, sedangkan di malam hari kurang lebih hanya 25 derajat celcius. Tidak dibutuhkan baju hangat untuk menginap di pulau ini. Oh iya, pulau ini juga menyediakan fasilitas berupa rumah kontrakan (semacam bungalow sederhana). Jadi pengunjung yang tidak ingin berbaur dengan penduduk setempat (homestay) dapat memilih opsi untuk menyewa rumah kontrakan harian ini (bungalow sederhana).",5,Positif
 Pulau Sebesi ,Mohamad Fajar D,"Pualu yang indah, fasilitas masih kurang, warga yang ramah.Pisang goreng di warung deket gedung pertemuan dan dermaga enak banget. Harganya 1000 enak dan ukurannya besar.Kalian klo kesini jangan lupa donasi juga ya buat warga lokal disini. Donasi buku sekolah yg masih layak. Biar anak2 sebesi pintar2 dan dapat mengelola pulaunya dengan baik",4,Netral
 Pulau Sebesi ,LisaPga,"Pulau Sebesi, pulau yang saya kunjungi saat trip ke Anak Gunung Krakatau. Perjalanan dari pelabuhan menuju pulau ini memakan waktu sekitar 2 jam menggunakan kapal nelayan. Pulau tidak terlalu besar dan dihuni oleh penduduk. Saya menginap disini sebelum melanjutkan perjalanan ke Anak Gunung Krakatau.",3,Netral
 Pulau Sebesi ,Arisandroo,"Pulau ini digunakan sebagai pulau untuk camp/transit untuk perjalanan ke Anak Krakatau. Pantainya tidak terlalu bagus, spot snorkeling yang ada juga tidak terlalu bagus. Fasilitas penunjang pariwisata belum terkelola dengan baik, rumah warga jadi alternatif sebagai tempat tinggal sementara.",3,Negatif
 Pantai Sari Ringgung ,Aziz B,"Tempat yang menyenangkan, pantainya bersih, banyak tempat duduknya, ada live music, ada wisata apung, dll",5,Positif
 Pantai Sari Ringgung ,Sekar A,"Saya bersama keluarga besar bekunjung kemari saat Lebaran 2018. Sara saya, jika ingin menikmati suasana pantai dalam rangka menenangkan diri atau refleksi, jangan pernah kemari saat liburan/hari besar, karena sangat ramai. Keluarga kami datang menggunakan bis dan menyewa 3 pondokan, namun ternyata belum ditandai sehingga harus menunggu tempat kosong. Ini yang mengecewakan. Namun, menurut saya tidak seluruh bagian pantai ini mengecewakan, karena saya lihat ada bagian lain di pantai yang lebih kondusif. Terdapat makanan/jajanan di mana-mana, bervariasi, mulai rujak sampai es krim, bahkan thai tea, sosis bakar, dsb. Toilet dan kamar mandi jadi satu, kebersihan standart, tentu belum seprofesional tempat2 umum seperti bandara. Banyak sampah plastik. Bagian depan Mushala ada yang kotor karena campuran pasir dan air.Saat saya ke sana, udara pengap tapi tidak panas. Terdapat orang jual oleh-oleh, terdapat masjid terapung, juga ada fasilitas penyebrangan pulau dengan harga 80.000 per orang, pulang-pergi.",3,Negatif
 Pantai Sari Ringgung ,Putri O,"HTM 25ribu/motor & 50ribu/mobilDari pusat kota Bandar Lampung hanya sekitar 1jam.Akses jalan lumayan bagus.Tapi pas kesana sungguh miris, banyak sampah.Sampah dimana-mana ya Tuhan :'(Padahal harga tiketnya mahal banget. Jadi nyesel.",3,Negatif
 Pantai Sari Ringgung ,Enda1615,Saya sekeluarga 3 dewasa + 2 anak ke Pantai Tegal Mas dengan sewa kapal Rp350rb dan free tiket masuk + free pondokan....sangat menyenangkan dan fasilitas untuk kelas wisatawan domestik cukup memadai walaupun masih jauh dari ekspektasi saya jika dibandingkan dengan Bali atau pantai rasa sayang pulau Penang sekalipun khususnya kebersihan pantai yang masih ditemukan sampah plastik yang mungkin terbawa dari sampah kota Bandar Lampung. Ini perlu dikelola serius agar tidak menjadi bisnis tiket masuk seperti pantai2 lain di Bandar Lampung....karena akan menciderai seluruh potensi wisata di Lampung.,3,Negatif
 Pantai Sari Ringgung ,liafebrialina01,"perjalanan hanya 1 jam, biaya masuk 10ribu sudah bisa naik ke gunung bisa liat pemandangan keren nah jika ingin ke pasir timbul butuh biaya sekitar 50rb/ orang untuk naik kapal hanya 15 menit tapi super worth sih pasirnya putih dan airnya super bening, Fasilitas lengkap mulai dari toitet, musola sampai parkiran",5,Positif
 Pulau Tanjung Putus ,meikychen,"Mengunjungi pulau ini kemarin bersama keluarga besar, perjalanan menggunakan kapal laut yang agak sedikit kuno memakan waktu 2 jam.. Sangat bagus untuk traveler yang suka dengan kegiatan air seperti snorkling atau diving.. Hanya saja sinyal data (3g/4g) tidak akan bisa ditemukan disana.. Tapi overall pengalaman yang cukup menyenangkan disana bersama keluarga.",4,Positif
 Pulau Tanjung Putus ,puspa_wijaya,"Pulau Tanjung Putus merupakan salah satu tempat tujuan wisata snorkling dan diving yang ada di Bandar Lampung selain Pulau Pahawang. Jaraknya yang tidak terlalu jauh jika menyeberang dari Pelabuhan Ketapang menggunakan speed boat hanya sekitar 30 menit. Di Pulau Tanjung Putus juga banyak terdapat villa villa yang dapat disewa dengan kisaran harga mulai dari Rp. 750.000,- per orang dengan fasilitas yang di dapat yaitu menginap 2D1N, transportasi speed boat dari pelabuhan ketapang - villa Tanjung Putus (PP), makan 3x sehari.Di depan villa Tanjung Putus ada pantai landai dimana kita bisa bermain air sambil memberi makan (roti yang sudah disediakan di villa) ikan ikan tanpa harus jauh jauh ke tengah perairan.Lalu bagi yang suka snorkling dan diving, di depan dermaga Pulau Tanjung Putus banyak spot spot yang bisa kita kunjungi dengan berbagai macam biota laut di dalamnya, misalnya ada penyu, giant clamb, moa, nemo, dll. Pada saat season tertentu (antara bulan Maret - Agustus) merupakan best season bagi yang mau berkungjung ke Pulau Tanjung Putus Karena pada bulan tersebut air laut sangat jernih dan tenang sehingga hanya dari atas kapal saja sudah bisa melihat ke dasar.",5,Positif
 Pulau Tanjung Putus ,YudhisPutra,"Bukan sekedar Pulau Biasa, itua adalah salah satu kalimat yang terucap dalam hati pada saat menginjakkan kaki di Pulau Tanjung Putus, yang merupakan salah satu Pulau yang berada di gugusan Kepulauan Pahawang. Yap, Pulau ini satu kawasan dengan Pulau Pahawang, Tanjung Putus memang belum seterkenal Pulau Pahawang. Tetapi jika wisatawan ke mengujungi Pahawang pasti akan di ajak mengekplore Pulau Tanjung Putus ini. Tanjung Putus memiliki pantai pasir putih yang halus dan pemandangan luar biasa di bawah lautnya. Tersusun rapat aneka Karang hidup dan Biota laut seperti Parrotfish, Rabbitfish dan Nemo. Selain ikan-ikan yang berwarna warni, di bawah laut Pulau Tanjung Putus, hamparan kima-kima (sejenis Kerang, berbentuk seperti kerang mutiara) berukuran besar. berdiameter 20 s.d 30 cm lebih ada di sini. Berkunjunglah pada Bulan Maret - Juni, karena pada saat itu arus laut sedang tenang. Jangan lupa siapkan Kamera Underwater dan Power Bank. Di Pulau ini Listrik masih menggunakan Genset dan Genset hanya dinyalakan mulai dari pukul 18.00 - 06.00 WIB, siapkan Fisik yang ekstra jika Anda menuju Lokasi ini melalui Darat, Untuk menempuh Lokasi ini dari Pelabuhan Bakauheni memkan waktu kurang lebih 4 Jam dengan Jalan yang berkelok ala lintas Sumatera. :D",4,Positif
 Pulau Tanjung Putus ,bebe_shafa,Tanjung putus memiliki pantai yg masih alami.. krn belum begitu banyak di eksploitasi.. memiliki taman bawah laut yg indah dengan air yg jernih.. snorkling di tanjung putus menjadi pengalaman yg bgitu menyenangkan.. ,4,Positif
 Pulau Tanjung Putus ,Mahmud B,Bawah laut tanjung putus begitu indah. Sungguh betah untuk snorkeling disini. Ada pula penjual mie instan di atas laut. Sungguh membantu ketika lapar,5,Positif
 Pantai Klara Lampung ,Gatut Y,Sangat baik tapi jalan nya jelek Tapi pengunjung sangat rame wisatawan dengan uang pas bisa muter muter pulo tangkil Naik kapal,4,Positif
 Pantai Klara Lampung ,sihotang_luther1976,"Pantai Klara berada di pinggir kota Bandar Lampung, tepi pantai yang dikelilingi oleh pasir putih dan ramai dikunjungi oleh wisatawan pada akhir pekan. Dan sangat padat dikunjungi oleh Wisatawan pada saat Libur Panjang/Libur Sekolah. Disamping itu dari pantai klara kita bisa menyeberang ke sebuah Pulau yang kurang lebih 10 menit ditempuh dengan menggunakan kapal nelayan dengan biaya Rp. 10.000,- per orang,",4,Netral
 Pantai Klara Lampung ,hassan294229,Pantai ini terletal di dekat Ketapang labupaten Pesawaran Lampung. Dari Bandra Lampung jaraknya sekitar 25 km dan dapat ditempuh sekitar satu jam saja. Jalannya cukup baik nanun sempit dan pemandangannya cukup indah.Tiket masuk 25 ribu utk satu mobil tanpa memandang junlah orang. Suasan tidak terlalu ramai dan banyak pondok santai ya g dapat disewa sejarga 25 ribu juga. Ada juga tawaran untuk naik perahu le Pulau yang tidak jauh jaraknya dari pantai ini sehaga 200 rb pp Pantainya jernih dan ada sedikit kara g dimana kita bisa melihat berjenis2 ikan kecil warna warni. Untuk berenang juga sangat nyaman karena lokasinya yang terlindung di Teluk Lampung sehingga hanpir tidak ada ombak. Nyaman unguk berlibur bersma keluarga..,4,Positif
 Pantai Klara Lampung ,Reny P,Pantai disini berpasir putih namun agak sedikit coklat. Pantai ini merupakan objek wisata yang sudah dikomersilkan. Di pantai ini terdapat kapal-kapal kecil yang disewakan untuk menuju pulau-pulau lainnya yang dekat dengan pantai ini. Di pinggir pantai ini terdapat penjual makanan dan terdapat toilet. Kebersihan di pantai ini cukup terjaga.,3,Positif
 Pantai Klara Lampung ,wisnutarano,pantai klara dilampung bagi saya biasa aja karna masih banyak lagi pantai di lampung selatan yang lebih bagus seperti pantai teluk kiluan pantai pasir putih si pulau pahawang dll,4,Netral
 Pulau Condong ,ysaras,,5,
 Museum Lampung ,DHASANTI,"Museum ini tertata dengan baik dan bersih sehingga saya bisa melihat peninggalan budaya Lampung dengan nyaman, tapi benda2 sejarahnya kurang banyak yang ditampilkan.",3,Positif
 Museum Lampung ,Darwin-Pangaribuan,"Pertama kali menginjak bumi Lampung sebaiknya mengunjungi museum Lampung. Display terjadinya letusan gunung krakatau disajikan dengan suara letusan dari speaker yg menggelegar, sehingga kita bisa merasakan dahsyatnya letusan krakatau. Display aneka satwa khas Lampung seperti gajah dll menarik sebagai latar belakang ketika mengambil foto. Di lantai dua ada display aneka pakaian adat dari berbagai puak yg ada dlm suku Lampung. Sayangnya museum ini berdebu, gelap, dan banyak display museum yg sudah kusam.",3,Negatif
 Museum Lampung ,Desniar B,kurang perawatankoleksinya cenderung tidak terawat berdebu dsbpengunjung tidak nyaman karena panas dan lembab,3,Negatif
 Museum Lampung ,Devalope2999,"Kota Bandar Lampung merupakan pusat dari Provinsi Lampung, di kota inilah tersedia sebuah museum yang akan membawa Anda melihat sejarah dan budaya Lampung yang cukup luas. Museum ini berada tak jauh dari pusat kota, letaknya hanya 3 menit dari Terminal Bus Rajabasa, 30 menit dari Bandara Radin Inten II, dan sekitar 15 menit dari pusat kota Tanjung Karang.Museum ini buka mulai dari pagi hingga sore hari. Tiket masuk ke dalam museum ini cukup murah, dengan uang 5 ribu rupiah Anda sudah bisa masuk ke dalam museum dan menerima kembalian karena memang tiket masuknya tak sampai 5 ribu rupiah. Begitu masuk gerbang museum Anda akan melintasi taman di sisi kanan dan kiri jalan menuju bangunan museum. DI taman tersebut terdapat rumah adat dan juga sebuah pelampung peringatan yang terbawa hingga daratan saat terjadi Tsunami letusan Gunung Krakatau. Di taman itupun terdapat meriam pennggalan jaman penjajahan dahulu.Melewati taman beserta isinya Anda akan disambut bangunan museum yang klasik dan juga artistik. Memasuki bangunan Anda akan menemukan meja petugas dan disitulah Anda harus membayar biaya masuk. Untuk pelajara biayanya bisa jauh lebih murah lagi dari pengunjung umum.Di dalam museum Anda akan menemukan benda-benda bersejarah dan juga beberapa cerita mengenai sejarah dan budaya La[mpung. Terdapat beberapa patung yang mengenakan pakaian adat lampung, kain tapis, logam-logam, diorama yang menggambarkan letusan merapi, diorama kehidupan hutan di Lampung dan masih banyak lainnya. Di dalam museum ini kita bisa dapatkan banyak pengalaman dan juga wawasan lebih. Tak ada salahnya jika berkunjung ke Kota Bandar Lampung untuk singgah di museum ini, selain murah wawasan Anda pun akan bertambah. Wisata sambil belajar akan jauh lebih menyenangkan.",3,Positif
 Boemi Kedaton Mall ,Defri V,"Mall yang katanya terbesar dikota bandarlampung, namun isinya kurang lengkap. Makanan tidak lengkap, khususnya food court area.... Jadi bingung mau makan apa disini. Brand besar kfc atau mcd jg tidak tersedia disini...Untuk akses parkir bagus. Cuma ramai kendaraan ketika mau masuk mall karena pas ditengah kota... ",3,Negatif
 Boemi Kedaton Mall ,yopiefranz,"Mal yang asik buat belanja, makan, dan nonton si XXI.Cafe dan restonya bagus dan enak-enak. Nyaman buat makan bareng keluarga.Ninton film, tinggal naik ke lantai 3.",5,Positif
 Boemi Kedaton Mall ,DhitaMoryta,Di mall ini smua nya lengkap.ada food court yang tersedia banyak makanan. Menuju ke Mall ini jg gampang posisi nya tepat si sebrang fly over yang baru di bangun.,5,Positif
